controller,t_s,com_x_m,com_y_m,com_z_m,vx_mps,vy_mps,pitch_deg,roll_deg,state_code
track,0.002,0.0370,0.0000,0.6710,0.0000,0.0000,0.00,0.00,0
track,0.022,0.0370,0.0000,0.6690,-0.0030,0.0000,0.00,0.00,0
track,0.042,0.0370,0.0000,0.6650,0.0400,0.0000,-0.20,0.00,0
track,0.062,0.0380,0.0000,0.6650,0.1120,-0.0000,-1.00,0.00,0
track,0.082,0.0380,0.0000,0.6650,0.1060,-0.0000,-1.80,-0.00,0
track,0.102,0.0380,0.0000,0.6660,0.0540,-0.0000,-2.30,-0.00,0
track,0.122,0.0370,0.0000,0.6660,0.0010,0.0000,-2.50,-0.00,0
track,0.142,0.0370,0.0000,0.6660,-0.0320,0.0000,-2.50,-0.00,0
track,0.162,0.0360,0.0000,0.6650,-0.0430,0.0000,-2.40,-0.00,0
track,0.182,0.0360,0.0000,0.6650,-0.0390,0.0000,-2.30,-0.00,0
track,0.202,0.0360,0.0000,0.6650,-0.0270,0.0000,-2.10,-0.00,0
track,0.222,0.0360,0.0000,0.6650,-0.0140,0.0000,-2.00,-0.00,0
track,0.242,0.0360,0.0000,0.6650,-0.0030,0.0000,-1.90,-0.00,0
track,0.262,0.0360,0.0000,0.6650,0.0050,0.0000,-1.80,-0.00,0
track,0.282,0.0360,0.0000,0.6650,0.0110,0.0000,-1.70,-0.00,0
track,0.302,0.0370,0.0000,0.6650,0.0140,-0.0000,-1.70,-0.00,0
track,0.322,0.0370,0.0000,0.6650,0.0160,-0.0000,-1.60,-0.00,0
track,0.342,0.0380,0.0000,0.6650,0.0170,0.0000,-1.50,-0.00,0
track,0.362,0.0380,0.0000,0.6650,0.0180,0.0000,-1.40,-0.00,0
track,0.382,0.0390,0.0000,0.6650,0.0190,0.0000,-1.30,-0.00,0
track,0.402,0.0390,0.0000,0.6650,0.0200,0.0000,-1.20,-0.00,0
track,0.422,0.0400,0.0000,0.6650,0.0200,-0.0000,-1.10,-0.00,0
track,0.442,0.0400,0.0000,0.6650,0.0200,-0.0000,-1.00,-0.00,0
track,0.462,0.0410,0.0000,0.6660,0.0200,-0.0000,-0.90,-0.00,0
track,0.482,0.0410,0.0000,0.6660,0.0190,-0.0000,-0.90,-0.00,0
track,0.502,0.0410,0.0000,0.6660,0.0190,-0.0000,-0.80,-0.00,0
track,0.522,0.0420,-0.0000,0.6660,0.0170,-0.0000,-0.80,-0.00,0
track,0.542,0.0420,-0.0000,0.6660,0.0160,-0.0000,-0.70,-0.00,0
track,0.562,0.0420,-0.0000,0.6660,0.0140,-0.0000,-0.70,0.00,0
track,0.582,0.0420,-0.0000,0.6660,0.0120,-0.0000,-0.70,0.00,0
track,0.602,0.0430,-0.0000,0.6660,0.0110,-0.0000,-0.70,0.00,0
track,0.622,0.0430,-0.0000,0.6660,0.0090,-0.0000,-0.70,-0.00,0
track,0.642,0.0430,-0.0000,0.6660,0.0070,0.0000,-0.70,-0.00,0
track,0.662,0.0430,-0.0000,0.6660,0.0050,0.0000,-0.70,-0.00,0
track,0.682,0.0430,-0.0000,0.6660,0.0030,0.0000,-0.70,-0.00,0
track,0.702,0.0430,0.0000,0.6660,0.0010,0.0000,-0.70,-0.00,0
track,0.722,0.0430,0.0000,0.6660,-0.0000,0.0000,-0.80,0.00,0
track,0.742,0.0430,-0.0000,0.6660,-0.0020,0.0000,-0.80,0.00,0
track,0.762,0.0430,-0.0000,0.6660,-0.0030,-0.0000,-0.80,0.00,0
track,0.782,0.0430,-0.0000,0.6660,-0.0040,-0.0000,-0.90,0.00,0
track,0.802,0.0420,-0.0000,0.6660,-0.0050,-0.0000,-0.90,0.00,0
track,0.822,0.0420,-0.0000,0.6660,-0.0060,-0.0000,-0.90,0.00,0
track,0.842,0.0420,-0.0000,0.6660,-0.0060,-0.0000,-1.00,0.00,0
track,0.862,0.0420,-0.0000,0.6660,-0.0070,-0.0000,-1.00,0.00,0
track,0.882,0.0420,-0.0000,0.6660,-0.0070,-0.0000,-1.00,0.00,0
track,0.902,0.0420,-0.0000,0.6660,-0.0070,-0.0000,-1.10,0.00,0
track,0.922,0.0410,-0.0000,0.6660,-0.0070,-0.0000,-1.10,0.00,0
track,0.942,0.0410,-0.0000,0.6650,-0.0070,-0.0000,-1.10,0.00,0
track,0.962,0.0410,-0.0000,0.6650,-0.0070,-0.0000,-1.10,0.00,0
track,0.982,0.0410,-0.0000,0.6650,-0.0060,0.0000,-1.20,0.00,0
track,1.002,0.0410,-0.0000,0.6650,-0.0060,0.0000,-1.20,-0.00,1
track,1.022,0.0410,0.0000,0.6650,-0.0450,-0.0090,-0.90,-0.20,1
track,1.042,0.0400,0.0000,0.6650,-0.1110,0.0010,-0.30,-0.40,1
track,1.062,0.0390,0.0010,0.6650,-0.1210,0.0170,0.40,-0.60,1
track,1.082,0.0390,0.0020,0.6650,-0.0910,0.0320,1.00,-0.80,1
track,1.102,0.0390,0.0030,0.6660,-0.0260,0.0420,1.20,-0.90,1
track,1.122,0.0390,0.0040,0.6660,0.0820,0.0490,0.60,-1.10,1
track,1.142,0.0400,0.0050,0.6670,0.1140,0.0550,-0.20,-1.30,1
track,1.162,0.0400,0.0070,0.6670,0.0840,0.0570,-0.80,-1.40,1
track,1.182,0.0390,0.0080,0.6670,0.0410,0.0560,-1.40,-1.60,1
track,1.202,0.0390,0.0090,0.6670,0.0040,0.0540,-1.80,-1.70,1
track,1.222,0.0380,0.0100,0.6670,-0.0240,0.0510,-2.10,-1.80,1
track,1.242,0.0360,0.0110,0.6670,-0.0510,0.0480,-2.40,-1.90,1
track,1.262,0.0350,0.0120,0.6670,-0.0790,0.0450,-2.50,-2.00,1
track,1.282,0.0330,0.0120,0.6670,-0.1110,0.0400,-2.40,-2.10,1
track,1.302,0.0320,0.0130,0.6670,-0.1410,0.0330,-2.10,-2.10,1
track,1.322,0.0300,0.0140,0.6670,-0.1570,0.0260,-1.70,-2.20,1
track,1.342,0.0280,0.0140,0.6670,-0.1430,0.0190,-1.30,-2.20,1
track,1.362,0.0270,0.0150,0.6680,-0.0830,0.0150,-1.40,-2.20,1
track,1.382,0.0260,0.0150,0.6680,-0.0090,0.0120,-1.90,-2.20,1
track,1.402,0.0250,0.0150,0.6690,0.0020,0.0020,-2.50,-2.20,1
track,1.422,0.0240,0.0150,0.6690,-0.0160,-0.0110,-3.00,-2.10,1
track,1.442,0.0230,0.0150,0.6690,-0.0370,-0.0210,-3.50,-2.10,1
track,1.462,0.0210,0.0150,0.6690,-0.0520,-0.0290,-3.90,-1.90,1
track,1.482,0.0200,0.0150,0.6690,-0.0650,-0.0360,-4.30,-1.80,1
track,1.502,0.0180,0.0140,0.6690,-0.0770,-0.0390,-4.60,-1.70,1
track,1.522,0.0160,0.0140,0.6700,-0.0860,-0.0410,-4.90,-1.60,1
track,1.542,0.0140,0.0130,0.6700,-0.0930,-0.0430,-5.10,-1.50,1
track,1.562,0.0120,0.0130,0.6700,-0.0980,-0.0440,-5.40,-1.40,1
track,1.582,0.0100,0.0120,0.6700,-0.1010,-0.0420,-5.60,-1.30,1
track,1.602,0.0080,0.0120,0.6700,-0.1030,-0.0390,-5.90,-1.20,1
track,1.622,0.0060,0.0110,0.6700,-0.1030,-0.0350,-6.20,-1.10,1
track,1.642,0.0030,0.0110,0.6710,-0.1030,-0.0280,-6.50,-1.10,1
track,1.662,0.0010,0.0110,0.6710,-0.1020,-0.0200,-6.80,-1.00,1
track,1.682,-0.0010,0.0110,0.6710,-0.1000,-0.0100,-7.10,-1.00,1
track,1.702,-0.0030,0.0110,0.6710,-0.0960,0.0010,-7.50,-1.00,1
track,1.722,-0.0050,0.0120,0.6710,-0.0890,0.0150,-7.90,-1.00,1
track,1.742,-0.0070,0.0130,0.6710,-0.0740,0.0350,-8.40,-0.90,1
track,1.762,-0.0090,0.0150,0.6710,-0.0570,0.0570,-9.00,-0.90,1
track,1.782,-0.0100,0.0170,0.6710,-0.0350,0.0840,-9.50,-0.80,1
track,1.802,-0.0100,0.0200,0.6710,-0.0160,0.1100,-10.10,-0.70,1
track,1.822,-0.0110,0.0230,0.6700,0.0070,0.1370,-10.80,-0.60,1
track,1.842,-0.0100,0.0260,0.6700,0.0280,0.1650,-11.40,-0.40,1
track,1.862,-0.0100,0.0310,0.6700,0.0570,0.1960,-12.20,-0.30,1
track,1.882,-0.0080,0.0350,0.6700,0.0900,0.2290,-13.10,-0.10,1
track,1.902,-0.0070,0.0410,0.6700,0.1170,0.2610,-13.90,0.10,1
track,1.922,-0.0050,0.0470,0.6700,0.1340,0.2920,-14.80,0.30,1
track,1.942,-0.0030,0.0530,0.6700,0.1410,0.3190,-15.50,0.50,1
track,1.962,-0.0010,0.0590,0.6690,0.1400,0.3420,-16.10,0.50,1
track,1.982,0.0000,0.0660,0.6680,0.1330,0.3610,-16.60,0.50,1
track,2.002,0.0020,0.0730,0.6660,0.1350,0.3770,-16.90,0.40,1
track,2.022,0.0040,0.0810,0.6640,0.1340,0.3980,-17.10,0.20,1
track,2.042,0.0060,0.0880,0.6620,0.1290,0.4010,-17.40,0.10,1
track,2.062,0.0080,0.0950,0.6610,0.1010,0.3710,-17.70,-0.20,1
track,2.082,0.0100,0.1010,0.6610,0.0350,0.3460,-17.70,-0.60,1
track,2.102,0.0120,0.1060,0.6610,0.0160,0.3170,-18.00,-0.90,1
track,2.122,0.0140,0.1110,0.6610,0.0170,0.2880,-18.50,-1.30,1
track,2.142,0.0170,0.1150,0.6620,0.0190,0.2600,-19.20,-1.70,1
track,2.162,0.0190,0.1190,0.6620,0.0160,0.2320,-20.00,-2.10,1
track,2.182,0.0210,0.1220,0.6630,0.0070,0.2050,-20.80,-2.60,1
track,2.202,0.0220,0.1250,0.6650,-0.0060,0.1780,-21.60,-3.10,1
track,2.222,0.0230,0.1270,0.6660,-0.0230,0.1510,-22.40,-3.60,1
track,2.242,0.0230,0.1280,0.6680,-0.0430,0.1240,-23.10,-4.10,1
track,2.262,0.0230,0.1300,0.6690,-0.0630,0.0990,-23.80,-4.70,1
track,2.282,0.0230,0.1300,0.6710,-0.0850,0.0750,-24.50,-5.30,1
track,2.302,0.0210,0.1300,0.6730,-0.1060,0.0540,-25.10,-5.80,1
track,2.322,0.0190,0.1300,0.6740,-0.1250,0.0340,-25.80,-6.40,1
track,2.342,0.0170,0.1300,0.6760,-0.1430,0.0170,-26.40,-7.00,1
track,2.362,0.0140,0.1290,0.6770,-0.1600,0.0010,-27.10,-7.50,1
track,2.382,0.0110,0.1280,0.6770,-0.1740,-0.0130,-27.80,-8.00,1
track,2.402,0.0070,0.1270,0.6770,-0.1870,-0.0260,-28.50,-8.50,1
track,2.422,0.0030,0.1250,0.6770,-0.1990,-0.0390,-29.30,-8.90,1
track,2.442,-0.0020,0.1230,0.6760,-0.2110,-0.0540,-30.20,-9.30,1
track,2.462,-0.0070,0.1210,0.6750,-0.2230,-0.0690,-31.10,-9.60,1
track,2.482,-0.0130,0.1190,0.6740,-0.2380,-0.0860,-32.20,-10.00,1
track,2.502,-0.0190,0.1160,0.6720,-0.2550,-0.1050,-33.20,-10.30,1
track,2.522,-0.0270,0.1130,0.6700,-0.2750,-0.1260,-34.40,-10.60,1
track,2.542,-0.0340,0.1090,0.6680,-0.3000,-0.1490,-35.60,-10.90,1
track,2.562,-0.0430,0.1050,0.6650,-0.3300,-0.1730,-36.80,-11.20,1
track,2.582,-0.0520,0.1010,0.6630,-0.5060,-0.2170,-37.10,-11.50,1
track,2.602,-0.0620,0.0950,0.6620,-0.6120,-0.2350,-36.80,-11.70,1
track,2.622,-0.0720,0.0890,0.6630,-0.5950,-0.2660,-37.20,-12.00,1
track,2.642,-0.0820,0.0820,0.6640,-0.5630,-0.3000,-38.20,-12.40,1
track,2.662,-0.0940,0.0760,0.6640,-0.5530,-0.3340,-39.50,-13.10,1
track,2.682,-0.1060,0.0690,0.6640,-0.5700,-0.3610,-41.00,-14.00,1
track,2.702,-0.1190,0.0620,0.6620,-0.6090,-0.3780,-42.60,-14.90,1
track,2.722,-0.1330,0.0550,0.6590,-0.6650,-0.3850,-44.10,-15.90,1
track,2.742,-0.1490,0.0480,0.6560,-0.7340,-0.3860,-45.60,-16.70,1
track,2.762,-0.1660,0.0420,0.6510,-0.8130,-0.3850,-47.00,-17.40,1
track,2.782,-0.1850,0.0350,0.6450,-0.9000,-0.3820,-48.10,-17.80,1
track,2.802,-0.2060,0.0290,0.6390,-0.9930,-0.3790,-49.10,-18.00,1
track,2.822,-0.2270,0.0220,0.6320,-1.0820,-0.3780,-49.80,-17.80,1
track,2.842,-0.2500,0.0150,0.6230,-1.1540,-0.3770,-50.40,-17.50,1
track,2.862,-0.2740,0.0080,0.6130,-1.2020,-0.3730,-50.80,-17.10,1
track,2.882,-0.2970,0.0010,0.5990,-1.2220,-0.3660,-51.30,-16.60,1
track,2.902,-0.3210,-0.0070,0.5810,-1.2150,-0.3500,-51.90,-16.00,1
track,2.922,-0.3440,-0.0140,0.5610,-1.2000,-0.3280,-52.50,-15.20,1
track,2.942,-0.3670,-0.0220,0.5380,-1.1940,-0.3380,-53.50,-15.00,1
track,2.962,-0.3910,-0.0300,0.5190,-1.2150,-0.3600,-55.70,-16.30,2
track,2.982,-0.4160,-0.0380,0.4990,-1.2150,-0.3600,-58.00,-18.10,2
track,3.002,-0.4400,-0.0460,0.4740,-1.2150,-0.3600,-60.40,-20.20,2
track,3.022,-0.4650,-0.0540,0.4470,-1.2150,-0.3600,-62.90,-22.60,2
track,3.042,-0.4900,-0.0610,0.4170,-1.2150,-0.3600,-65.50,-25.40,2
track,3.062,-0.5140,-0.0690,0.3830,-1.2150,-0.3600,-68.20,-28.80,2
track,3.082,-0.5390,-0.0760,0.3460,-1.2150,-0.3600,-70.90,-32.80,2
track,3.102,-0.5640,-0.0840,0.3050,-1.2150,-0.3600,-73.70,-37.70,2
track,3.122,-0.5880,-0.0910,0.2610,-1.2150,-0.3600,-76.50,-43.40,2
track,3.142,-0.6130,-0.0980,0.2130,-1.2150,-0.3600,-79.30,-50.40,2
track,3.162,-0.6370,-0.1040,0.1700,-1.2150,-0.3600,-83.90,-64.90,2
track,3.182,-0.6550,-0.1050,0.1630,-1.2150,-0.3600,-88.90,-85.10,2
track,3.202,-0.6620,-0.1040,0.1700,-1.2150,-0.3600,-90.50,-92.20,2
track,3.222,-0.6660,-0.1020,0.1770,-1.2150,-0.3600,-91.40,-96.40,2
track,3.242,-0.6700,-0.1000,0.1820,-1.2150,-0.3600,-92.10,-99.80,2
track,3.262,-0.6720,-0.0970,0.1850,-1.2150,-0.3600,-92.50,-102.40,2
track,3.282,-0.6740,-0.0950,0.1860,-1.2150,-0.3600,-92.80,-104.10,2
track,3.302,-0.6760,-0.0940,0.1870,-1.2150,-0.3600,-92.80,-104.60,2
track,3.322,-0.6760,-0.0920,0.1860,-1.2150,-0.3600,-92.60,-104.00,2
track,3.342,-0.6760,-0.0900,0.1840,-1.2150,-0.3600,-92.10,-102.10,2
track,3.362,-0.6760,-0.0880,0.1820,-1.2150,-0.3600,-91.50,-98.80,2
track,3.382,-0.6750,-0.0870,0.1790,-1.2150,-0.3600,-90.60,-94.00,2
track,3.402,-0.6730,-0.0850,0.1760,-1.2150,-0.3600,-89.60,-87.50,2
track,3.422,-0.6710,-0.0830,0.1710,-1.2150,-0.3600,-88.40,-79.50,2
track,3.442,-0.6690,-0.0810,0.1670,-1.2150,-0.3600,-87.10,-71.40,2
track,3.462,-0.6690,-0.0800,0.1660,-1.2150,-0.3600,-87.00,-70.60,2
track,3.482,-0.6700,-0.0780,0.1660,-1.2150,-0.3600,-87.40,-73.30,2
track,3.502,-0.6710,-0.0760,0.1660,-1.2150,-0.3600,-87.80,-75.60,2
track,3.522,-0.6710,-0.0740,0.1660,-1.2150,-0.3600,-88.00,-76.90,2
track,3.542,-0.6710,-0.0710,0.1660,-1.2150,-0.3600,-88.20,-77.90,2
track,3.562,-0.6720,-0.0690,0.1650,-1.2150,-0.3600,-88.30,-79.00,2
track,3.582,-0.6720,-0.0660,0.1650,-1.2150,-0.3600,-88.50,-80.30,2
track,3.602,-0.6720,-0.0630,0.1640,-1.2150,-0.3600,-88.70,-81.70,2
track,3.622,-0.6730,-0.0600,0.1640,-1.2150,-0.3600,-89.00,-83.20,2
track,3.642,-0.6730,-0.0560,0.1630,-1.2150,-0.3600,-89.20,-84.90,2
track,3.662,-0.6740,-0.0530,0.1630,-1.2150,-0.3600,-89.30,-84.90,2
track,3.682,-0.6740,-0.0520,0.1630,-1.2150,-0.3600,-89.30,-84.80,2
track,3.702,-0.6740,-0.0510,0.1620,-1.2150,-0.3600,-89.30,-84.70,2
track,3.722,-0.6740,-0.0510,0.1620,-1.2150,-0.3600,-89.30,-84.60,2
track,3.742,-0.6740,-0.0510,0.1620,-1.2150,-0.3600,-89.30,-84.50,2
track,3.762,-0.6740,-0.0510,0.1620,-1.2150,-0.3600,-89.30,-84.50,2
track,3.782,-0.6740,-0.0510,0.1620,-1.2150,-0.3600,-89.30,-84.50,2
track,3.802,-0.6740,-0.0500,0.1620,-1.2150,-0.3600,-89.30,-84.60,2
track,3.822,-0.6740,-0.0500,0.1620,-1.2150,-0.3600,-89.30,-84.60,2
track,3.842,-0.6740,-0.0500,0.1620,-1.2150,-0.3600,-89.30,-84.70,2
track,3.862,-0.6740,-0.0500,0.1620,-1.2150,-0.3600,-89.30,-84.80,2
track,3.882,-0.6740,-0.0500,0.1620,-1.2150,-0.3600,-89.30,-84.80,2
track,3.902,-0.6740,-0.0500,0.1620,-1.2150,-0.3600,-89.30,-84.90,2
track,3.922,-0.6740,-0.0490,0.1620,-1.2150,-0.3600,-89.30,-84.90,2
track,3.942,-0.6740,-0.0490,0.1620,-1.2150,-0.3600,-89.30,-85.00,2
track,3.962,-0.6740,-0.0490,0.1620,-1.2150,-0.3600,-89.30,-85.10,2
track,3.982,-0.6740,-0.0490,0.1620,-1.2150,-0.3600,-89.30,-85.10,2
track,4.002,-0.6740,-0.0490,0.1610,-1.2150,-0.3600,-89.30,-85.20,2
track,4.022,-0.6740,-0.0490,0.1610,-1.2150,-0.3600,-89.40,-85.30,2
track,4.042,-0.6740,-0.0480,0.1610,-1.2150,-0.3600,-89.40,-85.30,2
track,4.062,-0.6740,-0.0480,0.1610,-1.2150,-0.3600,-89.40,-85.40,2
track,4.082,-0.6740,-0.0480,0.1610,-1.2150,-0.3600,-89.40,-85.50,2
track,4.102,-0.6740,-0.0480,0.1610,-1.2150,-0.3600,-89.40,-85.50,2
track,4.122,-0.6740,-0.0480,0.1610,-1.2150,-0.3600,-89.40,-85.60,2
track,4.142,-0.6740,-0.0470,0.1610,-1.2150,-0.3600,-89.40,-85.70,2
track,4.162,-0.6740,-0.0470,0.1610,-1.2150,-0.3600,-89.40,-85.80,2
track,4.182,-0.6740,-0.0470,0.1610,-1.2150,-0.3600,-89.40,-85.90,2
track,4.202,-0.6730,-0.0470,0.1610,-1.2150,-0.3600,-89.50,-85.90,2
track,4.222,-0.6730,-0.0470,0.1600,-1.2150,-0.3600,-89.50,-86.00,2
track,4.242,-0.6730,-0.0460,0.1600,-1.2150,-0.3600,-89.50,-86.10,2
track,4.262,-0.6730,-0.0460,0.1600,-1.2150,-0.3600,-89.50,-86.20,2
track,4.282,-0.6730,-0.0460,0.1600,-1.2150,-0.3600,-89.50,-86.30,2
track,4.302,-0.6730,-0.0460,0.1600,-1.2150,-0.3600,-89.50,-86.40,2
track,4.322,-0.6730,-0.0450,0.1600,-1.2150,-0.3600,-89.50,-86.50,2
track,4.342,-0.6730,-0.0450,0.1600,-1.2150,-0.3600,-89.50,-86.60,2
track,4.362,-0.6730,-0.0450,0.1600,-1.2150,-0.3600,-89.50,-86.70,2
track,4.382,-0.6730,-0.0450,0.1600,-1.2150,-0.3600,-89.60,-86.80,2
track,4.402,-0.6730,-0.0440,0.1590,-1.2150,-0.3600,-89.60,-86.90,2
track,4.422,-0.6730,-0.0440,0.1590,-1.2150,-0.3600,-89.60,-87.00,2
track,4.442,-0.6730,-0.0440,0.1590,-1.2150,-0.3600,-89.60,-87.10,2
track,4.462,-0.6730,-0.0440,0.1590,-1.2150,-0.3600,-89.60,-87.20,2
track,4.482,-0.6730,-0.0430,0.1590,-1.2150,-0.3600,-89.60,-87.30,2
track,4.502,-0.6720,-0.0430,0.1590,-1.2150,-0.3600,-89.60,-87.40,2
track,4.522,-0.6720,-0.0430,0.1590,-1.2150,-0.3600,-89.70,-87.50,2
track,4.542,-0.6720,-0.0430,0.1590,-1.2150,-0.3600,-89.70,-87.60,2
track,4.562,-0.6720,-0.0420,0.1580,-1.2150,-0.3600,-89.70,-87.70,2
track,4.582,-0.6720,-0.0420,0.1580,-1.2150,-0.3600,-89.70,-87.90,2
track,4.602,-0.6720,-0.0420,0.1580,-1.2150,-0.3600,-89.70,-88.00,2
track,4.622,-0.6720,-0.0410,0.1580,-1.2150,-0.3600,-89.70,-88.10,2
track,4.642,-0.6720,-0.0410,0.1580,-1.2150,-0.3600,-89.80,-88.20,2
track,4.662,-0.6720,-0.0410,0.1580,-1.2150,-0.3600,-89.80,-88.40,2
track,4.682,-0.6720,-0.0400,0.1570,-1.2150,-0.3600,-89.80,-88.50,2
track,4.702,-0.6720,-0.0400,0.1570,-1.2150,-0.3600,-89.80,-88.70,2
track,4.722,-0.6720,-0.0400,0.1570,-1.2150,-0.3600,-89.80,-88.80,2
track,4.742,-0.6710,-0.0390,0.1570,-1.2150,-0.3600,-89.90,-89.00,2
track,4.762,-0.6710,-0.0390,0.1570,-1.2150,-0.3600,-89.90,-89.10,2
track,4.782,-0.6710,-0.0390,0.1570,-1.2150,-0.3600,-89.90,-89.20,2
track,4.802,-0.6710,-0.0380,0.1560,-1.2150,-0.3600,-89.90,-89.30,2
track,4.822,-0.6710,-0.0380,0.1560,-1.2150,-0.3600,-89.90,-89.50,2
track,4.842,-0.6710,-0.0380,0.1560,-1.2150,-0.3600,-89.90,-89.60,2
track,4.862,-0.6710,-0.0370,0.1560,-1.2150,-0.3600,-90.00,-89.70,2
track,4.882,-0.6710,-0.0370,0.1560,-1.2150,-0.3600,-90.00,-89.70,2
track,4.902,-0.6700,-0.0370,0.1560,-1.2150,-0.3600,-90.00,-89.80,2
track,4.922,-0.6700,-0.0370,0.1550,-1.2150,-0.3600,-90.00,-89.70,2
track,4.942,-0.6700,-0.0360,0.1550,-1.2150,-0.3600,-90.00,-89.70,2
track,4.962,-0.6700,-0.0360,0.1550,-1.2150,-0.3600,-90.00,-89.70,2
track,4.982,-0.6700,-0.0360,0.1550,-1.2150,-0.3600,-90.00,-89.70,2
track,5.002,-0.6700,-0.0360,0.1550,-1.2150,-0.3600,-90.00,-89.70,2
track,5.022,-0.6690,-0.0360,0.1550,-1.2150,-0.3600,-90.00,-89.70,2
track,5.042,-0.6690,-0.0350,0.1540,-1.2150,-0.3600,-90.00,-89.70,2
track,5.062,-0.6690,-0.0350,0.1540,-1.2150,-0.3600,-90.00,-89.70,2
track,5.082,-0.6690,-0.0350,0.1540,-1.2150,-0.3600,-90.00,-89.70,2
track,5.102,-0.6690,-0.0350,0.1540,-1.2150,-0.3600,-90.00,-89.70,2
track,5.122,-0.6680,-0.0350,0.1540,-1.2150,-0.3600,-90.00,-89.70,2
track,5.142,-0.6680,-0.0340,0.1530,-1.2150,-0.3600,-90.00,-89.70,2
track,5.162,-0.6680,-0.0340,0.1530,-1.2150,-0.3600,-90.00,-89.70,2
track,5.182,-0.6680,-0.0340,0.1530,-1.2150,-0.3600,-90.00,-89.70,2
track,5.202,-0.6680,-0.0340,0.1530,-1.2150,-0.3600,-90.00,-89.70,2
track,5.222,-0.6680,-0.0340,0.1530,-1.2150,-0.3600,-90.00,-89.70,2
track,5.242,-0.6670,-0.0330,0.1520,-1.2150,-0.3600,-90.00,-89.70,2
track,5.262,-0.6670,-0.0330,0.1520,-1.2150,-0.3600,-90.00,-89.70,2
track,5.282,-0.6670,-0.0330,0.1520,-1.2150,-0.3600,-90.00,-89.70,2
track,5.302,-0.6670,-0.0320,0.1520,-1.2150,-0.3600,-90.00,-89.70,2
track,5.322,-0.6670,-0.0320,0.1510,-1.2150,-0.3600,-90.00,-89.70,2
track,5.342,-0.6670,-0.0320,0.1510,-1.2150,-0.3600,-90.00,-89.70,2
track,5.362,-0.6660,-0.0320,0.1510,-1.2150,-0.3600,-90.00,-89.70,2
track,5.382,-0.6660,-0.0310,0.1500,-1.2150,-0.3600,-90.00,-89.70,2
track,5.402,-0.6660,-0.0310,0.1500,-1.2150,-0.3600,-90.00,-89.70,2
track,5.422,-0.6660,-0.0310,0.1500,-1.2150,-0.3600,-90.00,-89.70,2
track,5.442,-0.6660,-0.0300,0.1500,-1.2150,-0.3600,-90.00,-89.70,2
track,5.462,-0.6650,-0.0300,0.1490,-1.2150,-0.3600,-90.00,-89.70,2
track,5.482,-0.6650,-0.0300,0.1490,-1.2150,-0.3600,-90.00,-89.70,2
track,5.502,-0.6650,-0.0290,0.1490,-1.2150,-0.3600,-90.00,-89.70,2
track,5.522,-0.6650,-0.0290,0.1480,-1.2150,-0.3600,-90.00,-89.70,2
track,5.542,-0.6650,-0.0280,0.1480,-1.2150,-0.3600,-90.00,-89.70,2
track,5.562,-0.6650,-0.0280,0.1480,-1.2150,-0.3600,-90.00,-89.70,2
track,5.582,-0.6650,-0.0280,0.1470,-1.2150,-0.3600,-90.00,-89.70,2
track,5.602,-0.6640,-0.0270,0.1470,-1.2150,-0.3600,-90.00,-89.70,2
track,5.622,-0.6640,-0.0270,0.1470,-1.2150,-0.3600,-90.00,-89.70,2
track,5.642,-0.6640,-0.0260,0.1460,-1.2150,-0.3600,-90.00,-89.80,2
track,5.662,-0.6640,-0.0260,0.1460,-1.2150,-0.3600,-90.00,-89.80,2
track,5.682,-0.6640,-0.0260,0.1460,-1.2150,-0.3600,-90.00,-89.80,2
track,5.702,-0.6640,-0.0250,0.1460,-1.2150,-0.3600,-90.00,-89.80,2
track,5.722,-0.6640,-0.0250,0.1450,-1.2150,-0.3600,-90.00,-89.80,2
track,5.742,-0.6640,-0.0240,0.1450,-1.2150,-0.3600,-90.00,-89.80,2
track,5.762,-0.6640,-0.0240,0.1450,-1.2150,-0.3600,-90.00,-89.80,2
track,5.782,-0.6640,-0.0230,0.1440,-1.2150,-0.3600,-90.00,-89.70,2
track,5.802,-0.6640,-0.0230,0.1440,-1.2150,-0.3600,-90.00,-89.70,2
track,5.822,-0.6640,-0.0220,0.1430,-1.2150,-0.3600,-90.00,-89.70,2
track,5.842,-0.6640,-0.0220,0.1430,-1.2150,-0.3600,-90.00,-89.70,2
track,5.862,-0.6640,-0.0210,0.1430,-1.2150,-0.3600,-90.00,-89.70,2
track,5.882,-0.6640,-0.0210,0.1420,-1.2150,-0.3600,-90.00,-89.70,2
track,5.902,-0.6640,-0.0200,0.1420,-1.2150,-0.3600,-90.00,-89.70,2
track,5.922,-0.6640,-0.0200,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,5.942,-0.6640,-0.0200,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,5.962,-0.6640,-0.0190,0.1420,-1.2150,-0.3600,-90.00,-89.90,2
track,5.982,-0.6640,-0.0190,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,6.002,-0.6640,-0.0190,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,6.022,-0.6640,-0.0180,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,6.042,-0.6640,-0.0180,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,6.062,-0.6640,-0.0180,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
track,6.082,-0.6640,-0.0180,0.1420,-1.2150,-0.3600,-90.00,-89.80,2
